 data_base |    table_schema    |              table_name               
 gep_mejc_producao | pg_catalog         | pg_user_mappings
 gep_mejc_producao | pg_catalog         | pg_views
 gep_mejc_producao | public             | app_gep_esaude
 gep_mejc_producao | public             | auth_group
 gep_mejc_producao | public             | auth_group_permissions
 gep_mejc_producao | public             | auth_permission
 gep_mejc_producao | public             | auth_user
 gep_mejc_producao | public             | auth_user_groups
 gep_mejc_producao | public             | auth_user_user_permissions
 gep_mejc_producao | public             | django_admin_log
 gep_mejc_producao | public             | django_content_type
 gep_mejc_producao | public             | django_migrations
 gep_mejc_producao | public             | django_session
(199 rows)

   data_base    |    table_schema    |              table_name               
----------------+--------------------+---------------------------------------
 csp_qualisaude | information_schema | administrable_role_authorizations
 csp_qualisaude | information_schema | applicable_roles
 csp_qualisaude | information_schema | attributes
 csp_qualisaude | information_schema | character_sets
 csp_qualisaude | information_schema | check_constraint_routine_usage
 csp_qualisaude | information_schema | check_constraints
 csp_qualisaude | information_schema | collation_character_set_applicability
 csp_qualisaude | information_schema | collations
 csp_qualisaude | information_schema | column_domain_usage
 csp_qualisaude | information_schema | column_options
 csp_qualisaude | information_schema | column_privileges
 csp_qualisaude | information_schema | columns
 csp_qualisaude | information_schema | column_udt_usage
 csp_qualisaude | information_schema | constraint_column_usage
 csp_qualisaude | information_schema | constraint_table_usage
 csp_qualisaude | information_schema | data_type_privileges
 csp_qualisaude | information_schema | domain_constraints
 csp_qualisaude | information_schema | domains
 csp_qualisaude | information_schema | domain_udt_usage
 csp_qualisaude | information_schema | element_types
 csp_qualisaude | information_schema | enabled_roles
 csp_qualisaude | information_schema | foreign_data_wrapper_options
 csp_qualisaude | information_schema | foreign_data_wrappers
 csp_qualisaude | information_schema | foreign_server_options
 csp_qualisaude | information_schema | foreign_servers
 csp_qualisaude | information_schema | foreign_table_options
 csp_qualisaude | information_schema | foreign_tables
 csp_qualisaude | information_schema | information_schema_catalog_name
 csp_qualisaude | information_schema | key_column_usage
 csp_qualisaude | information_schema | parameters
 csp_qualisaude | information_schema | _pg_foreign_data_wrappers
 csp_qualisaude | information_schema | _pg_foreign_servers
 csp_qualisaude | information_schema | _pg_foreign_table_columns
 csp_qualisaude | information_schema | _pg_foreign_tables
 csp_qualisaude | information_schema | _pg_user_mappings
 csp_qualisaude | information_schema | referential_constraints
 csp_qualisaude | information_schema | role_column_grants
 csp_qualisaude | information_schema | role_routine_grants
 csp_qualisaude | information_schema | role_table_grants
 csp_qualisaude | information_schema | role_udt_grants
 csp_qualisaude | information_schema | role_usage_grants
 csp_qualisaude | information_schema | routine_privileges
 csp_qualisaude | information_schema | routines
 csp_qualisaude | information_schema | schemata
 csp_qualisaude | information_schema | sequences
 csp_qualisaude | information_schema | sql_features
 csp_qualisaude | information_schema | sql_implementation_info
 csp_qualisaude | information_schema | sql_languages
 csp_qualisaude | information_schema | sql_packages
 csp_qualisaude | information_schema | sql_parts
 csp_qualisaude | information_schema | sql_sizing
 csp_qualisaude | information_schema | sql_sizing_profiles
 csp_qualisaude | information_schema | table_constraints
 csp_qualisaude | information_schema | table_privileges
 csp_qualisaude | information_schema | tables
 csp_qualisaude | information_schema | transforms
 csp_qualisaude | information_schema | triggered_update_columns
 csp_qualisaude | information_schema | triggers
 csp_qualisaude | information_schema | udt_privileges
 csp_qualisaude | information_schema | usage_privileges
 csp_qualisaude | information_schema | user_defined_types
 csp_qualisaude | information_schema | user_mapping_options
 csp_qualisaude | information_schema | user_mappings
 csp_qualisaude | information_schema | view_column_usage
 csp_qualisaude | information_schema | view_routine_usage
 csp_qualisaude | information_schema | views
 csp_qualisaude | information_schema | view_table_usage
 csp_qualisaude | pg_catalog         | pg_aggregate
 csp_qualisaude | pg_catalog         | pg_am
 csp_qualisaude | pg_catalog         | pg_amop
 csp_qualisaude | pg_catalog         | pg_amproc
 csp_qualisaude | pg_catalog         | pg_attrdef
 csp_qualisaude | pg_catalog         | pg_attribute
 csp_qualisaude | pg_catalog         | pg_authid
 csp_qualisaude | pg_catalog         | pg_auth_members
 csp_qualisaude | pg_catalog         | pg_available_extensions
 csp_qualisaude | pg_catalog         | pg_available_extension_versions
 csp_qualisaude | pg_catalog         | pg_cast
 csp_qualisaude | pg_catalog         | pg_class
 csp_qualisaude | pg_catalog         | pg_collation
 csp_qualisaude | pg_catalog         | pg_config
 csp_qualisaude | pg_catalog         | pg_constraint
 csp_qualisaude | pg_catalog         | pg_conversion
 csp_qualisaude | pg_catalog         | pg_cursors
 csp_qualisaude | pg_catalog         | pg_database
 csp_qualisaude | pg_catalog         | pg_db_role_setting
 csp_qualisaude | pg_catalog         | pg_default_acl
 csp_qualisaude | pg_catalog         | pg_depend
 csp_qualisaude | pg_catalog         | pg_description
 csp_qualisaude | pg_catalog         | pg_enum
 csp_qualisaude | pg_catalog         | pg_event_trigger
 csp_qualisaude | pg_catalog         | pg_extension
 csp_qualisaude | pg_catalog         | pg_file_settings
 csp_qualisaude | pg_catalog         | pg_foreign_data_wrapper
 csp_qualisaude | pg_catalog         | pg_foreign_server
 csp_qualisaude | pg_catalog         | pg_foreign_table
 csp_qualisaude | pg_catalog         | pg_group
 csp_qualisaude | pg_catalog         | pg_hba_file_rules
 csp_qualisaude | pg_catalog         | pg_index
 csp_qualisaude | pg_catalog         | pg_indexes
 csp_qualisaude | pg_catalog         | pg_inherits
 csp_qualisaude | pg_catalog         | pg_init_privs
 csp_qualisaude | pg_catalog         | pg_language
 csp_qualisaude | pg_catalog         | pg_largeobject
 csp_qualisaude | pg_catalog         | pg_largeobject_metadata
 csp_qualisaude | pg_catalog         | pg_locks
 csp_qualisaude | pg_catalog         | pg_matviews
 csp_qualisaude | pg_catalog         | pg_namespace
 csp_qualisaude | pg_catalog         | pg_opclass
 csp_qualisaude | pg_catalog         | pg_operator
 csp_qualisaude | pg_catalog         | pg_opfamily
 csp_qualisaude | pg_catalog         | pg_partitioned_table
 csp_qualisaude | pg_catalog         | pg_pltemplate
 csp_qualisaude | pg_catalog         | pg_policies
 csp_qualisaude | pg_catalog         | pg_policy
 csp_qualisaude | pg_catalog         | pg_prepared_statements
 csp_qualisaude | pg_catalog         | pg_prepared_xacts
 csp_qualisaude | pg_catalog         | pg_proc
 csp_qualisaude | pg_catalog         | pg_publication
 csp_qualisaude | pg_catalog         | pg_publication_rel
 csp_qualisaude | pg_catalog         | pg_publication_tables
 csp_qualisaude | pg_catalog         | pg_range
 csp_qualisaude | pg_catalog         | pg_replication_origin
 csp_qualisaude | pg_catalog         | pg_replication_origin_status
 csp_qualisaude | pg_catalog         | pg_replication_slots
 csp_qualisaude | pg_catalog         | pg_rewrite
 csp_qualisaude | pg_catalog         | pg_roles
 csp_qualisaude | pg_catalog         | pg_rules
 csp_qualisaude | pg_catalog         | pg_seclabel
 csp_qualisaude | pg_catalog         | pg_seclabels
 csp_qualisaude | pg_catalog         | pg_sequence
 csp_qualisaude | pg_catalog         | pg_sequences
 csp_qualisaude | pg_catalog         | pg_settings
 csp_qualisaude | pg_catalog         | pg_shadow
 csp_qualisaude | pg_catalog         | pg_shdepend
 csp_qualisaude | pg_catalog         | pg_shdescription
 csp_qualisaude | pg_catalog         | pg_shseclabel
 csp_qualisaude | pg_catalog         | pg_stat_activity
 csp_qualisaude | pg_catalog         | pg_stat_all_indexes
 csp_qualisaude | pg_catalog         | pg_stat_all_tables
 csp_qualisaude | pg_catalog         | pg_stat_archiver
 csp_qualisaude | pg_catalog         | pg_stat_bgwriter
 csp_qualisaude | pg_catalog         | pg_stat_database
 csp_qualisaude | pg_catalog         | pg_stat_database_conflicts
 csp_qualisaude | pg_catalog         | pg_statio_all_indexes
 csp_qualisaude | pg_catalog         | pg_statio_all_sequences
 csp_qualisaude | pg_catalog         | pg_statio_all_tables
 csp_qualisaude | pg_catalog         | pg_statio_sys_indexes
 csp_qualisaude | pg_catalog         | pg_statio_sys_sequences
 csp_qualisaude | pg_catalog         | pg_statio_sys_tables
 csp_qualisaude | pg_catalog         | pg_statio_user_indexes
 csp_qualisaude | pg_catalog         | pg_statio_user_sequences
 csp_qualisaude | pg_catalog         | pg_statio_user_tables
 csp_qualisaude | pg_catalog         | pg_statistic
 csp_qualisaude | pg_catalog         | pg_statistic_ext
 csp_qualisaude | pg_catalog         | pg_stat_progress_vacuum
 csp_qualisaude | pg_catalog         | pg_stat_replication
 csp_qualisaude | pg_catalog         | pg_stats
 csp_qualisaude | pg_catalog         | pg_stat_ssl
 csp_qualisaude | pg_catalog         | pg_stat_subscription
 csp_qualisaude | pg_catalog         | pg_stat_sys_indexes
 csp_qualisaude | pg_catalog         | pg_stat_sys_tables
 csp_qualisaude | pg_catalog         | pg_stat_user_functions
 csp_qualisaude | pg_catalog         | pg_stat_user_indexes
 csp_qualisaude | pg_catalog         | pg_stat_user_tables
 csp_qualisaude | pg_catalog         | pg_stat_wal_receiver
 csp_qualisaude | pg_catalog         | pg_stat_xact_all_tables
 csp_qualisaude | pg_catalog         | pg_stat_xact_sys_tables
 csp_qualisaude | pg_catalog         | pg_stat_xact_user_functions
 csp_qualisaude | pg_catalog         | pg_stat_xact_user_tables
 csp_qualisaude | pg_catalog         | pg_subscription
 csp_qualisaude | pg_catalog         | pg_subscription_rel
 csp_qualisaude | pg_catalog         | pg_tables
 csp_qualisaude | pg_catalog         | pg_tablespace
 csp_qualisaude | pg_catalog         | pg_timezone_abbrevs
 csp_qualisaude | pg_catalog         | pg_timezone_names
 csp_qualisaude | pg_catalog         | pg_transform
 csp_qualisaude | pg_catalog         | pg_trigger
 csp_qualisaude | pg_catalog         | pg_ts_config
 csp_qualisaude | pg_catalog         | pg_ts_config_map
 csp_qualisaude | pg_catalog         | pg_ts_dict
 csp_qualisaude | pg_catalog         | pg_ts_parser
 csp_qualisaude | pg_catalog         | pg_ts_template
 csp_qualisaude | pg_catalog         | pg_type
 csp_qualisaude | pg_catalog         | pg_user
 csp_qualisaude | pg_catalog         | pg_user_mapping
 csp_qualisaude | pg_catalog         | pg_user_mappings
 csp_qualisaude | pg_catalog         | pg_views
 csp_qualisaude | public             | account_emailaddress
 csp_qualisaude | public             | account_emailconfirmation
 csp_qualisaude | public             | auth_group
 csp_qualisaude | public             | auth_group_permissions
 csp_qualisaude | public             | auth_permission
 csp_qualisaude | public             | authtoken_token
 csp_qualisaude | public             | avaliacao
 csp_qualisaude | public             | commum_usuario
 csp_qualisaude | public             | commum_usuario_groups
 csp_qualisaude | public             | commum_usuario_hospitais
 csp_qualisaude | public             | commum_usuario_user_permissions
 csp_qualisaude | public             | django_admin_log
 csp_qualisaude | public             | django_content_type
 csp_qualisaude | public             | django_migrations
 csp_qualisaude | public             | django_session
 csp_qualisaude | public             | django_site
 csp_qualisaude | public             | hospital
 csp_qualisaude | public             | participante
 csp_qualisaude | public             | questionarios
 csp_qualisaude | public             | secaoA
 csp_qualisaude | public             | secaoB
 csp_qualisaude | public             | secaoC
 csp_qualisaude | public             | secaoD
 csp_qualisaude | public             | secaoE
 csp_qualisaude | public             | secaoF
 csp_qualisaude | public             | secaoG
 csp_qualisaude | public             | secaoH
 csp_qualisaude | public             | socialaccount_socialaccount
 csp_qualisaude | public             | socialaccount_socialapp
 csp_qualisaude | public             | socialaccount_socialapp_sites
 csp_qualisaude | public             | socialaccount_socialtoken
 csp_qualisaude | public             | tipo_gestao
 csp_qualisaude | public             | tipo_perfil
 csp_qualisaude | public             | unidade
(222 rows)

    data_base    |    table_schema    |                table_name                 
-----------------+--------------------+-------------------------------------------
 agrass_producao | information_schema | administrable_role_authorizations
 agrass_producao | information_schema | applicable_roles
 agrass_producao | information_schema | attributes
 agrass_producao | information_schema | character_sets
 agrass_producao | information_schema | check_constraint_routine_usage
 agrass_producao | information_schema | check_constraints
 agrass_producao | information_schema | collation_character_set_applicability
 agrass_producao | information_schema | collations
 agrass_producao | information_schema | column_domain_usage
 agrass_producao | information_schema | column_options
 agrass_producao | information_schema | column_privileges
 agrass_producao | information_schema | columns
 agrass_producao | information_schema | column_udt_usage
 agrass_producao | information_schema | constraint_column_usage
 agrass_producao | information_schema | constraint_table_usage
 agrass_producao | information_schema | data_type_privileges
 agrass_producao | information_schema | domain_constraints
 agrass_producao | information_schema | domains
 agrass_producao | information_schema | domain_udt_usage
 agrass_producao | information_schema | element_types
 agrass_producao | information_schema | enabled_roles
 agrass_producao | information_schema | foreign_data_wrapper_options
 agrass_producao | information_schema | foreign_data_wrappers
 agrass_producao | information_schema | foreign_server_options
 agrass_producao | information_schema | foreign_servers
 agrass_producao | information_schema | foreign_table_options
 agrass_producao | information_schema | foreign_tables
 agrass_producao | information_schema | information_schema_catalog_name
 agrass_producao | information_schema | key_column_usage
 agrass_producao | information_schema | parameters
 agrass_producao | information_schema | _pg_foreign_data_wrappers
 agrass_producao | information_schema | _pg_foreign_servers
 agrass_producao | information_schema | _pg_foreign_table_columns
 agrass_producao | information_schema | _pg_foreign_tables
 agrass_producao | information_schema | _pg_user_mappings
 agrass_producao | information_schema | referential_constraints
 agrass_producao | information_schema | role_column_grants
 agrass_producao | information_schema | role_routine_grants
 agrass_producao | information_schema | role_table_grants
 agrass_producao | information_schema | role_udt_grants
 agrass_producao | information_schema | role_usage_grants
 agrass_producao | information_schema | routine_privileges
 agrass_producao | information_schema | routines
 agrass_producao | information_schema | schemata
 agrass_producao | information_schema | sequences
 agrass_producao | information_schema | sql_features
 agrass_producao | information_schema | sql_implementation_info
 agrass_producao | information_schema | sql_languages
 agrass_producao | information_schema | sql_packages
 agrass_producao | information_schema | sql_parts
 agrass_producao | information_schema | sql_sizing
 agrass_producao | information_schema | sql_sizing_profiles
 agrass_producao | information_schema | table_constraints
 agrass_producao | information_schema | table_privileges
 agrass_producao | information_schema | tables
 agrass_producao | information_schema | transforms
 agrass_producao | information_schema | triggered_update_columns
 agrass_producao | information_schema | triggers
 agrass_producao | information_schema | udt_privileges
 agrass_producao | information_schema | usage_privileges
 agrass_producao | information_schema | user_defined_types
 agrass_producao | information_schema | user_mapping_options
 agrass_producao | information_schema | user_mappings
 agrass_producao | information_schema | view_column_usage
 agrass_producao | information_schema | view_routine_usage
 agrass_producao | information_schema | views
 agrass_producao | information_schema | view_table_usage
 agrass_producao | pg_catalog         | pg_aggregate
 agrass_producao | pg_catalog         | pg_am
 agrass_producao | pg_catalog         | pg_amop
 agrass_producao | pg_catalog         | pg_amproc
 agrass_producao | pg_catalog         | pg_attrdef
 agrass_producao | pg_catalog         | pg_attribute
 agrass_producao | pg_catalog         | pg_authid
 agrass_producao | pg_catalog         | pg_auth_members
 agrass_producao | pg_catalog         | pg_available_extensions
 agrass_producao | pg_catalog         | pg_available_extension_versions
 agrass_producao | pg_catalog         | pg_cast
 agrass_producao | pg_catalog         | pg_class
 agrass_producao | pg_catalog         | pg_collation
 agrass_producao | pg_catalog         | pg_config
 agrass_producao | pg_catalog         | pg_constraint
 agrass_producao | pg_catalog         | pg_conversion
 agrass_producao | pg_catalog         | pg_cursors
 agrass_producao | pg_catalog         | pg_database
 agrass_producao | pg_catalog         | pg_db_role_setting
 agrass_producao | pg_catalog         | pg_default_acl
 agrass_producao | pg_catalog         | pg_depend
 agrass_producao | pg_catalog         | pg_description
 agrass_producao | pg_catalog         | pg_enum
 agrass_producao | pg_catalog         | pg_event_trigger
 agrass_producao | pg_catalog         | pg_extension
 agrass_producao | pg_catalog         | pg_file_settings
 agrass_producao | pg_catalog         | pg_foreign_data_wrapper
 agrass_producao | pg_catalog         | pg_foreign_server
 agrass_producao | pg_catalog         | pg_foreign_table
 agrass_producao | pg_catalog         | pg_group
 agrass_producao | pg_catalog         | pg_hba_file_rules
 agrass_producao | pg_catalog         | pg_index
 agrass_producao | pg_catalog         | pg_indexes
 agrass_producao | pg_catalog         | pg_inherits
 agrass_producao | pg_catalog         | pg_init_privs
 agrass_producao | pg_catalog         | pg_language
 agrass_producao | pg_catalog         | pg_largeobject
 agrass_producao | pg_catalog         | pg_largeobject_metadata
 agrass_producao | pg_catalog         | pg_locks
 agrass_producao | pg_catalog         | pg_matviews
 agrass_producao | pg_catalog         | pg_namespace
 agrass_producao | pg_catalog         | pg_opclass
 agrass_producao | pg_catalog         | pg_operator
 agrass_producao | pg_catalog         | pg_opfamily
 agrass_producao | pg_catalog         | pg_partitioned_table
 agrass_producao | pg_catalog         | pg_pltemplate
 agrass_producao | pg_catalog         | pg_policies
 agrass_producao | pg_catalog         | pg_policy
 agrass_producao | pg_catalog         | pg_prepared_statements
 agrass_producao | pg_catalog         | pg_prepared_xacts
 agrass_producao | pg_catalog         | pg_proc
 agrass_producao | pg_catalog         | pg_publication
 agrass_producao | pg_catalog         | pg_publication_rel
 agrass_producao | pg_catalog         | pg_publication_tables
 agrass_producao | pg_catalog         | pg_range
 agrass_producao | pg_catalog         | pg_replication_origin
 agrass_producao | pg_catalog         | pg_replication_origin_status
 agrass_producao | pg_catalog         | pg_replication_slots
 agrass_producao | pg_catalog         | pg_rewrite
 agrass_producao | pg_catalog         | pg_roles
 agrass_producao | pg_catalog         | pg_rules
 agrass_producao | pg_catalog         | pg_seclabel
 agrass_producao | pg_catalog         | pg_seclabels
 agrass_producao | pg_catalog         | pg_sequence
 agrass_producao | pg_catalog         | pg_sequences
 agrass_producao | pg_catalog         | pg_settings
 agrass_producao | pg_catalog         | pg_shadow
 agrass_producao | pg_catalog         | pg_shdepend
 agrass_producao | pg_catalog         | pg_shdescription
 agrass_producao | pg_catalog         | pg_shseclabel
 agrass_producao | pg_catalog         | pg_stat_activity
 agrass_producao | pg_catalog         | pg_stat_all_indexes
 agrass_producao | pg_catalog         | pg_stat_all_tables
 agrass_producao | pg_catalog         | pg_stat_archiver
 agrass_producao | pg_catalog         | pg_stat_bgwriter
 agrass_producao | pg_catalog         | pg_stat_database
 agrass_producao | pg_catalog         | pg_stat_database_conflicts
 agrass_producao | pg_catalog         | pg_statio_all_indexes
 agrass_producao | pg_catalog         | pg_statio_all_sequences
 agrass_producao | pg_catalog         | pg_statio_all_tables
 agrass_producao | pg_catalog         | pg_statio_sys_indexes
 agrass_producao | pg_catalog         | pg_statio_sys_sequences
 agrass_producao | pg_catalog         | pg_statio_sys_tables
 agrass_producao | pg_catalog         | pg_statio_user_indexes
 agrass_producao | pg_catalog         | pg_statio_user_sequences
 agrass_producao | pg_catalog         | pg_statio_user_tables
 agrass_producao | pg_catalog         | pg_statistic
 agrass_producao | pg_catalog         | pg_statistic_ext
 agrass_producao | pg_catalog         | pg_stat_progress_vacuum
 agrass_producao | pg_catalog         | pg_stat_replication
 agrass_producao | pg_catalog         | pg_stats
 agrass_producao | pg_catalog         | pg_stat_ssl
 agrass_producao | pg_catalog         | pg_stat_subscription
 agrass_producao | pg_catalog         | pg_stat_sys_indexes
 agrass_producao | pg_catalog         | pg_stat_sys_tables
 agrass_producao | pg_catalog         | pg_stat_user_functions
 agrass_producao | pg_catalog         | pg_stat_user_indexes
 agrass_producao | pg_catalog         | pg_stat_user_tables
 agrass_producao | pg_catalog         | pg_stat_wal_receiver
 agrass_producao | pg_catalog         | pg_stat_xact_all_tables
 agrass_producao | pg_catalog         | pg_stat_xact_sys_tables
 agrass_producao | pg_catalog         | pg_stat_xact_user_functions
 agrass_producao | pg_catalog         | pg_stat_xact_user_tables
 agrass_producao | pg_catalog         | pg_subscription
 agrass_producao | pg_catalog         | pg_subscription_rel
 agrass_producao | pg_catalog         | pg_tables
 agrass_producao | pg_catalog         | pg_tablespace
 agrass_producao | pg_catalog         | pg_timezone_abbrevs
 agrass_producao | pg_catalog         | pg_timezone_names
 agrass_producao | pg_catalog         | pg_transform
 agrass_producao | pg_catalog         | pg_trigger
 agrass_producao | pg_catalog         | pg_ts_config
 agrass_producao | pg_catalog         | pg_ts_config_map
 agrass_producao | pg_catalog         | pg_ts_dict
 agrass_producao | pg_catalog         | pg_ts_parser
 agrass_producao | pg_catalog         | pg_ts_template
 agrass_producao | pg_catalog         | pg_type
 agrass_producao | pg_catalog         | pg_user
 agrass_producao | pg_catalog         | pg_user_mapping
 agrass_producao | pg_catalog         | pg_user_mappings
 agrass_producao | pg_catalog         | pg_views
 agrass_producao | public             | auth_group
 agrass_producao | public             | auth_group_permissions
 agrass_producao | public             | auth_permission
 agrass_producao | public             | authtoken_token
 agrass_producao | public             | comum_estado
 agrass_producao | public             | comum_municipio
 agrass_producao | public             | comum_regiao
 agrass_producao | public             | comum_tipoorganizacao
 agrass_producao | public             | contas_usuarios
 agrass_producao | public             | contas_usuarios_groups
 agrass_producao | public             | contas_usuarios_user_permissions
 agrass_producao | public             | django_admin_log
 agrass_producao | public             | django_content_type
 agrass_producao | public             | django_migrations
 agrass_producao | public             | django_session
 agrass_producao | public             | guardian_groupobjectpermission
 agrass_producao | public             | guardian_userobjectpermission
 agrass_producao | public             | main_caracteristicas_entrevistado
 agrass_producao | public             | main_caracteristicas_hospital
 agrass_producao | public             | main_hospitais
 agrass_producao | public             | main_permissaoquestionario
 agrass_producao | public             | main_questionarios
 agrass_producao | public             | main_subdimensoes_analise_de_riscos
 agrass_producao | public             | main_subdimensoes_comunicacao_de_riscos
 agrass_producao | public             | main_subdimensoes_cultura_de_seguranca
 agrass_producao | public             | main_subdimensoes_habilitacao
 agrass_producao | public             | main_subdimensoes_identificacao_de_risco
 agrass_producao | public             | main_subdimensoes_integracao_de_processos
 agrass_producao | public             | main_subdimensoes_responsabilizacao
 agrass_producao | public             | main_subdimensoes_sensibilizacao
 agrass_producao | public             | main_subdimensoes_tratamento_de_riscos
(219 rows)

   data_base   |    table_schema    |               table_name               
---------------+--------------------+----------------------------------------
 lues_producao | information_schema | administrable_role_authorizations
 lues_producao | information_schema | applicable_roles
 lues_producao | information_schema | attributes
 lues_producao | information_schema | character_sets
 lues_producao | information_schema | check_constraint_routine_usage
 lues_producao | information_schema | check_constraints
 lues_producao | information_schema | collation_character_set_applicability
 lues_producao | information_schema | collations
 lues_producao | information_schema | column_domain_usage
 lues_producao | information_schema | column_options
 lues_producao | information_schema | column_privileges
 lues_producao | information_schema | columns
 lues_producao | information_schema | column_udt_usage
 lues_producao | information_schema | constraint_column_usage
 lues_producao | information_schema | constraint_table_usage
 lues_producao | information_schema | data_type_privileges
 lues_producao | information_schema | domain_constraints
 lues_producao | information_schema | domains
 lues_producao | information_schema | domain_udt_usage
 lues_producao | information_schema | element_types
 lues_producao | information_schema | enabled_roles
 lues_producao | information_schema | foreign_data_wrapper_options
 lues_producao | information_schema | foreign_data_wrappers
 lues_producao | information_schema | foreign_server_options
 lues_producao | information_schema | foreign_servers
 lues_producao | information_schema | foreign_table_options
 lues_producao | information_schema | foreign_tables
 lues_producao | information_schema | information_schema_catalog_name
 lues_producao | information_schema | key_column_usage
 lues_producao | information_schema | parameters
 lues_producao | information_schema | _pg_foreign_data_wrappers
 lues_producao | information_schema | _pg_foreign_servers
 lues_producao | information_schema | _pg_foreign_table_columns
 lues_producao | information_schema | _pg_foreign_tables
 lues_producao | information_schema | _pg_user_mappings
 lues_producao | information_schema | referential_constraints
 lues_producao | information_schema | role_column_grants
 lues_producao | information_schema | role_routine_grants
 lues_producao | information_schema | role_table_grants
 lues_producao | information_schema | role_udt_grants
 lues_producao | information_schema | role_usage_grants
 lues_producao | information_schema | routine_privileges
 lues_producao | information_schema | routines
 lues_producao | information_schema | schemata
 lues_producao | information_schema | sequences
 lues_producao | information_schema | sql_features
 lues_producao | information_schema | sql_implementation_info
 lues_producao | information_schema | sql_languages
 lues_producao | information_schema | sql_packages
 lues_producao | information_schema | sql_parts
 lues_producao | information_schema | sql_sizing
 lues_producao | information_schema | sql_sizing_profiles
 lues_producao | information_schema | table_constraints
 lues_producao | information_schema | table_privileges
 lues_producao | information_schema | tables
 lues_producao | information_schema | transforms
 lues_producao | information_schema | triggered_update_columns
 lues_producao | information_schema | triggers
 lues_producao | information_schema | udt_privileges
 lues_producao | information_schema | usage_privileges
 lues_producao | information_schema | user_defined_types
 lues_producao | information_schema | user_mapping_options
 lues_producao | information_schema | user_mappings
 lues_producao | information_schema | view_column_usage
 lues_producao | information_schema | view_routine_usage
 lues_producao | information_schema | views
 lues_producao | information_schema | view_table_usage
 lues_producao | pg_catalog         | pg_aggregate
 lues_producao | pg_catalog         | pg_am
 lues_producao | pg_catalog         | pg_amop
 lues_producao | pg_catalog         | pg_amproc
 lues_producao | pg_catalog         | pg_attrdef
 lues_producao | pg_catalog         | pg_attribute
 lues_producao | pg_catalog         | pg_authid
 lues_producao | pg_catalog         | pg_auth_members
 lues_producao | pg_catalog         | pg_available_extensions
 lues_producao | pg_catalog         | pg_available_extension_versions
 lues_producao | pg_catalog         | pg_cast
 lues_producao | pg_catalog         | pg_class
 lues_producao | pg_catalog         | pg_collation
 lues_producao | pg_catalog         | pg_config
 lues_producao | pg_catalog         | pg_constraint
 lues_producao | pg_catalog         | pg_conversion
 lues_producao | pg_catalog         | pg_cursors
 lues_producao | pg_catalog         | pg_database
 lues_producao | pg_catalog         | pg_db_role_setting
 lues_producao | pg_catalog         | pg_default_acl
 lues_producao | pg_catalog         | pg_depend
 lues_producao | pg_catalog         | pg_description
 lues_producao | pg_catalog         | pg_enum
 lues_producao | pg_catalog         | pg_event_trigger
 lues_producao | pg_catalog         | pg_extension
 lues_producao | pg_catalog         | pg_file_settings
 lues_producao | pg_catalog         | pg_foreign_data_wrapper
 lues_producao | pg_catalog         | pg_foreign_server
 lues_producao | pg_catalog         | pg_foreign_table
 lues_producao | pg_catalog         | pg_group
 lues_producao | pg_catalog         | pg_hba_file_rules
 lues_producao | pg_catalog         | pg_index
 lues_producao | pg_catalog         | pg_indexes
 lues_producao | pg_catalog         | pg_inherits
 lues_producao | pg_catalog         | pg_init_privs
 lues_producao | pg_catalog         | pg_language
 lues_producao | pg_catalog         | pg_largeobject
 lues_producao | pg_catalog         | pg_largeobject_metadata
 lues_producao | pg_catalog         | pg_locks
 lues_producao | pg_catalog         | pg_matviews
 lues_producao | pg_catalog         | pg_namespace
 lues_producao | pg_catalog         | pg_opclass
 lues_producao | pg_catalog         | pg_operator
 lues_producao | pg_catalog         | pg_opfamily
 lues_producao | pg_catalog         | pg_partitioned_table
 lues_producao | pg_catalog         | pg_pltemplate
 lues_producao | pg_catalog         | pg_policies
 lues_producao | pg_catalog         | pg_policy
 lues_producao | pg_catalog         | pg_prepared_statements
 lues_producao | pg_catalog         | pg_prepared_xacts
 lues_producao | pg_catalog         | pg_proc
 lues_producao | pg_catalog         | pg_publication
 lues_producao | pg_catalog         | pg_publication_rel
 lues_producao | pg_catalog         | pg_publication_tables
 lues_producao | pg_catalog         | pg_range
 lues_producao | pg_catalog         | pg_replication_origin
 lues_producao | pg_catalog         | pg_replication_origin_status
 lues_producao | pg_catalog         | pg_replication_slots
 lues_producao | pg_catalog         | pg_rewrite
 lues_producao | pg_catalog         | pg_roles
 lues_producao | pg_catalog         | pg_rules
 lues_producao | pg_catalog         | pg_seclabel
 lues_producao | pg_catalog         | pg_seclabels
 lues_producao | pg_catalog         | pg_sequence
 lues_producao | pg_catalog         | pg_sequences
 lues_producao | pg_catalog         | pg_settings
 lues_producao | pg_catalog         | pg_shadow
 lues_producao | pg_catalog         | pg_shdepend
 lues_producao | pg_catalog         | pg_shdescription
 lues_producao | pg_catalog         | pg_shseclabel
 lues_producao | pg_catalog         | pg_stat_activity
 lues_producao | pg_catalog         | pg_stat_all_indexes
 lues_producao | pg_catalog         | pg_stat_all_tables
 lues_producao | pg_catalog         | pg_stat_archiver
 lues_producao | pg_catalog         | pg_stat_bgwriter
 lues_producao | pg_catalog         | pg_stat_database
 lues_producao | pg_catalog         | pg_stat_database_conflicts
 lues_producao | pg_catalog         | pg_statio_all_indexes
 lues_producao | pg_catalog         | pg_statio_all_sequences
 lues_producao | pg_catalog         | pg_statio_all_tables
